county,state,population,last_week_deaths,population/deaths(min 1)
Prince_George,Virginia,38353,0,383.53
Lawrence,Missouri,38355,0,383.55
Clarion,Pennsylvania,38438,0,384.38
Newberry,South_Carolina,38440,0,384.4
Woodford,Illinois,38459,0,384.59
Okmulgee,Oklahoma,38465,0,384.65
Franklin,Illinois,38469,0,384.69
Clinton,Pennsylvania,38632,0,386.32
Summit,Ohio,541013,14,386.438
Union,Arkansas,38682,0,386.82
Crawford,Kansas,38818,0,388.18
Graham,Arizona,38837,0,388.37
Brown,South_Dakota,38839,0,388.39
Tulare,California,466195,12,388.496
Guernsey,Ohio,38875,0,388.75
Albany,Wyoming,38880,0,388.8
Champaign,Ohio,38885,0,388.85
Rio_Arriba,New_Mexico,38921,0,389.21
Des_Moines,Iowa,38967,1,389.67
Calloway,Kentucky,39001,0,390.01
Hancock,Indiana,78168,2,390.84
Potter,Texas,117415,3,391.383
Warren,Pennsylvania,39191,0,391.91
Fremont,Wyoming,39261,0,392.61
Wayne,West_Virginia,39402,1,394.02
Person,North_Carolina,39490,0,394.9
Webster,Missouri,39592,0,395.92
LaGrange,Indiana,39614,1,396.14
Bryan,Georgia,39627,1,396.27
Amador,California,39752,0,397.52
Knox,Maine,39772,0,397.72
Pasquotank,North_Carolina,39824,0,398.24
Campbell,Tennessee,39842,0,398.42
Wyoming,New_York,39859,0,398.59
Madison,Idaho,39907,0,399.07
Carroll,Georgia,119992,3,399.973
Danville,Virginia,40044,0,400.44
Mower,Minnesota,40062,0,400.62
Murray,Georgia,40096,1,400.96
Latah,Idaho,40108,0,401.08
Howell,Missouri,40117,0,401.17
Avoyelles,Louisiana,40144,0,401.44
Warren,Virginia,40164,0,401.64
Clatsop,Oregon,40224,0,402.24
Oconee,Georgia,40280,0,402.8
Marinette,Wisconsin,40350,0,403.5
Tallapoosa,Alabama,40367,1,403.67
Snyder,Pennsylvania,40372,0,403.72
Jim_Wells,Texas,40482,0,404.82
Ottawa,Ohio,40525,1,405.25
Tioga,Pennsylvania,40591,0,405.91
Tazewell,Virginia,40595,0,405.95
Isanti,Minnesota,40596,0,405.96
McKean,Pennsylvania,40625,0,406.25
Wagoner,Oklahoma,81289,2,406.445
Mississippi,Arkansas,40651,0,406.51
Cheatham,Tennessee,40667,0,406.67
Gratiot,Michigan,40711,0,407.11
Benton,Washington,204390,5,408.78
Leavenworth,Kansas,81758,2,408.79
Preble,Ohio,40882,0,408.82
Benton,Minnesota,40889,1,408.89
Shawano,Wisconsin,40899,0,408.99
Kane,Illinois,532403,13,409.541
Manassas,Virginia,41085,1,410.85
Mayes,Oklahoma,41100,1,411
Fayette,Tennessee,41133,0,411.33
Sanilac,Michigan,41170,1,411.7
Mercer,Ohio,41172,0,411.72
Cooke,Texas,41257,0,412.57
Elkhart,Indiana,206341,5,412.682
Warren,Tennessee,41277,0,412.77
Ohio,West_Virginia,41411,0,414.11
Crawford,Ohio,41494,0,414.94
Levy,Florida,41503,0,415.03
Wharton,Texas,41556,0,415.56
Sequoyah,Oklahoma,41569,0,415.69
Palm_Beach,Florida,1496770,36,415.769
Kenton,Kentucky,166998,4,417.495
Upshur,Texas,41753,0,417.53
Davidson,North_Carolina,167609,4,419.022
Baxter,Arkansas,41932,0,419.32
Clinton,Ohio,41968,0,419.68
Hendry,Florida,42022,1,420.22
Fulton,Ohio,42126,0,421.26
Summit,Utah,42145,0,421.45
Okeechobee,Florida,42168,0,421.68
Franklin,Tennessee,42208,0,422.08
Windham,Vermont,42222,1,422.22
Okanogan,Washington,42243,1,422.43
Pettis,Missouri,42339,0,423.39
Sweetwater,Wyoming,42343,0,423.43
Fayette,West_Virginia,42406,0,424.06
Cerro_Gordo,Iowa,42450,0,424.5
Butler,Missouri,42478,0,424.78
Harford,Maryland,255441,6,425.735
Polk,Georgia,42613,0,426.13
Erath,Texas,42698,0,426.98
Dubois,Indiana,42736,0,427.36
Pierce,Wisconsin,42754,0,427.54
Davie,North_Carolina,42846,0,428.46
Washoe,Nevada,471519,11,428.654
Skagit,Washington,129205,3,430.683
Orangeburg,South_Carolina,86175,2,430.875
Stephens,Oklahoma,43143,0,431.43
Sullivan,New_Hampshire,43146,1,431.46
Douglas,Wisconsin,43150,0,431.5
Highland,Ohio,43161,1,431.61
Kandiyohi,Minnesota,43199,1,431.99
Miller,Arkansas,43257,0,432.57
Muskegon,Michigan,173566,4,433.915
Jefferson,Pennsylvania,43425,0,434.25
Douglas,Washington,43429,0,434.29
Brown,Ohio,43432,0,434.32
Mecosta,Michigan,43453,0,434.53
DeKalb,Indiana,43475,0,434.75
Branch,Michigan,43517,0,435.17
Kay,Oklahoma,43538,1,435.38
Siskiyou,California,43539,0,435.39
Pittsburg,Oklahoma,43654,0,436.54
Caldwell,Texas,43664,0,436.64
Polk,Wisconsin,43783,0,437.83
Lapeer,Michigan,87607,2,438.035
Ravalli,Montana,43806,0,438.06
Chambers,Texas,43837,0,438.37
Jefferson,Alabama,658573,15,439.049
Washington,Mississippi,43909,0,439.09
Jackson,North_Carolina,43938,0,439.38
Holmes,Ohio,43960,0,439.6
Delaware,New_York,44135,0,441.35
Lawrence,Tennessee,44142,0,441.42
Jackson,Indiana,44231,1,442.31
Barren,Kentucky,44249,0,442.49
Chilton,Alabama,44428,0,444.28
Stephenson,Illinois,44498,0,444.98
Kanawha,West_Virginia,178124,4,445.31
Phelps,Missouri,44573,0,445.73
Anoka,Minnesota,356921,8,446.151
Madison,Ohio,44731,0,447.31
Callaway,Missouri,44743,0,447.43
Richmond,North_Carolina,44829,0,448.29
Union,Pennsylvania,44923,0,449.23
Macoupin,Illinois,44926,0,449.26
Jefferson,Missouri,225081,5,450.162
Itasca,Minnesota,45130,0,451.3
Huntingdon,Pennsylvania,45144,0,451.44
Henderson,Kentucky,45210,0,452.1
Barron,Wisconsin,45244,0,452.44
Greene,Arkansas,45325,0,453.25
Dunn,Wisconsin,45368,0,453.68
Warren,Mississippi,45381,0,453.81
Cass,North_Dakota,181923,4,454.807
Wood,Texas,45539,0,455.39
Stokes,North_Carolina,45591,0,455.91
Chesterfield,South_Carolina,45650,1,456.5
Auglaize,Ohio,45656,0,456.56
Gadsden,Florida,45660,0,456.6
Logan,Ohio,45672,0,456.72
Stevens,Washington,45723,0,457.23
Bonner,Idaho,45739,0,457.39
McDowell,North_Carolina,45756,0,457.56
Calaveras,California,45905,0,459.05
Allegany,New_York,46091,0,460.91
Mifflin,Pennsylvania,46138,0,461.38
Nelson,Kentucky,46233,0,462.33
Monroe,Wisconsin,46253,0,462.53
Marshall,Indiana,46258,0,462.58
Perry,Pennsylvania,46272,0,462.72
Camden,Missouri,46305,0,463.05
Goodhue,Minnesota,46340,0,463.4
Campbell,Wyoming,46341,0,463.41
Dauphin,Pennsylvania,278299,6,463.832
Jackson,Florida,46414,0,464.14
Clinton,Iowa,46429,1,464.29
Santa_Cruz,Arizona,46498,0,464.98
Nye,Nevada,46523,0,465.23
Monroe,Tennessee,46545,0,465.45
Boyd,Kentucky,46718,0,467.18
Campbell,Kentucky,93584,2,467.92
Bingham,Idaho,46811,0,468.11
Osage,Oklahoma,46963,0,469.63
Beaufort,North_Carolina,46994,0,469.94
Franklin,Ohio,1316756,28,470.27
Prince_William,Virginia,470335,10,470.335
Adams,Colorado,517421,11,470.383
Nash,North_Carolina,94298,2,471.49
Greene,New_York,47188,0,471.88
Beltrami,Minnesota,47188,0,471.88
Chenango,New_York,47207,0,472.07
Charlottesville,Virginia,47266,0,472.66
Rock_Island,Illinois,141879,3,472.93
Vernon,Louisiana,47429,1,474.29
Kendall,Texas,47431,0,474.31
Laurens,Georgia,47546,0,475.46
Cortland,New_York,47581,0,475.81
Hancock,Mississippi,47632,0,476.32
Fremont,Colorado,47839,0,478.39
Bedford,Pennsylvania,47888,0,478.88
Kittitas,Washington,47935,0,479.35
Crittenden,Arkansas,47955,0,479.55
Henry,Indiana,47972,0,479.72
Bryan,Oklahoma,47995,0,479.95
Logan,Oklahoma,48011,1,480.11
Carter,Oklahoma,48111,1,481.11
Burnet,Texas,48155,0,481.55
Bristol,Rhode_Island,48479,0,484.79
Shelby,Ohio,48590,1,485.9
Allegheny,Pennsylvania,1216045,25,486.418
Cherokee,Oklahoma,48657,0,486.57
Sangamon,Illinois,194672,4,486.68
Douglas,Georgia,146343,3,487.81
Guilford,North_Carolina,537174,11,488.34
Douglas,Nevada,48905,0,489.05
Carroll,New_Hampshire,48910,0,489.1
Henry,Illinois,48913,0,489.13
Curry,New_Mexico,48954,0,489.54
Newaygo,Michigan,48980,0,489.8
Shelby,Kentucky,49024,0,490.24
Val_Verde,Texas,49025,0,490.25
Gibson,Tennessee,49133,0,491.33
Dale,Alabama,49172,0,491.72
Montgomery,New_York,49221,0,492.21
Lenawee,Michigan,98451,2,492.255
Franklin,Vermont,49402,0,494.02
Dearborn,Indiana,49458,1,494.58
Oktibbeha,Mississippi,49587,0,495.87
Buffalo,Nebraska,49659,0,496.59
Knox,Illinois,49699,0,496.99
Bedford,Tennessee,49713,0,497.13
Le_Flore,Oklahoma,49853,0,498.53
Lamar,Texas,49859,1,498.59
Lincoln,Oregon,49962,0,499.62
Halifax,North_Carolina,50010,0,500.1
Franklin,New_York,50022,0,500.22
Ramsey,Minnesota,550321,11,500.292
Calumet,Wisconsin,50089,0,500.89
Whitman,Washington,50104,0,501.04
Navarro,Texas,50113,0,501.13
Jefferson,Texas,251565,5,503.13
Johnson,Iowa,151140,3,503.8
Chesterfield,Virginia,352802,7,504.003
Merrimack,New_Hampshire,151391,3,504.637
Somerset,Maine,50484,0,504.84
Henry,Virginia,50557,0,505.57
Coles,Illinois,50621,1,506.21
Ogle,Illinois,50643,0,506.43
Venango,Pennsylvania,50668,0,506.68
Waupaca,Wisconsin,50990,0,509.9
Franklin,Kentucky,50991,0,509.91
Grundy,Illinois,51054,0,510.54
Wilson,Texas,51070,1,510.7
Jefferson,Kentucky,766757,15,511.171
Etowah,Alabama,102268,2,511.34
Atascosa,Texas,51153,0,511.53
Onondaga,New_York,460528,9,511.698
Polk,Texas,51353,0,513.53
Cuyahoga,Ohio,1235072,24,514.613
Warren,Iowa,51466,0,514.66
Adams,Pennsylvania,103009,2,515.045
Medina,Texas,51584,0,515.84
Jackson,Alabama,51626,0,516.26
Cass,Michigan,51787,0,517.87
Franklin,Missouri,103967,2,519.835
Macon,Illinois,104009,2,520.045
Niagara,New_York,209281,4,523.203
Coffee,Alabama,52342,0,523.42
Columbia,Oregon,52354,0,523.54
Kerr,Texas,52600,0,526
Pulaski,Missouri,52607,0,526.07
Cherokee,Texas,52646,0,526.46
Broward,Florida,1952778,37,527.778
Elko,Nevada,52778,0,527.78
Indian_River,Florida,159923,3,533.077
Roane,Tennessee,53382,0,533.82
Fulton,New_York,53383,0,533.83
Ashland,Ohio,53484,0,534.84
Boone,Illinois,53544,1,535.44
Washington,Virginia,53740,0,537.4
McMinn,Tennessee,53794,1,537.94
Dickson,Tennessee,53948,0,539.48
Gila,Arizona,54018,0,540.18
Lafayette,Mississippi,54019,0,540.19
Johnson,Missouri,54062,0,540.62
Loudon,Tennessee,54068,0,540.68
Jessamine,Kentucky,54115,0,541.15
Saline,Kansas,54224,0,542.24
Rusk,Texas,54406,0,544.06
Tuolumne,California,54478,0,544.78
Jefferson,Tennessee,54495,0,544.95
Camden,Georgia,54666,0,546.66
Iron,Utah,54839,0,548.39
Campbell,Virginia,54885,0,548.85
Hancock,Maine,54987,0,549.87
Windsor,Vermont,55062,0,550.62
Eagle,Colorado,55127,0,551.27
Seneca,Ohio,55178,0,551.78
Hoke,North_Carolina,55234,0,552.34
Colbert,Alabama,55241,0,552.41
Waller,Texas,55246,0,552.46
Grady,Oklahoma,55834,1,558.34
Autauga,Alabama,55869,1,558.69
Carson_City,Nevada,55916,0,559.16
Taney,Missouri,55928,0,559.28
Franklin,Virginia,56042,0,560.42
Box_Elder,Utah,56046,0,560.46
Marion,West_Virginia,56072,0,560.72
Riverside,California,2470546,44,561.488
Watauga,North_Carolina,56177,0,561.77
La_Plata,Colorado,56221,0,562.21
Carter,Tennessee,56391,0,563.91
Putnam,West_Virginia,56450,0,564.5
Coffee,Tennessee,56520,0,565.2
Chisago,Minnesota,56579,0,565.79
Van_Zandt,Texas,56590,0,565.9
Hawkins,Tennessee,56786,0,567.86
Berkeley,South_Carolina,227907,4,569.768
